,similarity,timestamp
0,0.9999183789082491,"01/21/2019, 14:32:00"
1,0.9993740301755007,"01/21/2019, 14:34:00"
2,0.9915568816139111,"01/21/2019, 14:36:00"
3,0.518452695237605,"01/21/2019, 14:38:00"
4,0.9927904110141962,"01/21/2019, 14:40:00"
5,0.9969145525336742,"01/21/2019, 14:42:00"
6,0.9968743538572246,"01/21/2019, 14:44:00"
7,0.9771973615501053,"01/21/2019, 14:46:00"
8,0.997531590107491,"01/21/2019, 14:48:00"
9,0.9961558344005221,"01/21/2019, 14:50:00"
10,0.9938185262567012,"01/21/2019, 14:52:00"
11,0.988155544115942,"01/21/2019, 14:54:00"
12,0.9878782169666415,"01/21/2019, 14:56:00"
13,0.9940079475835564,"01/21/2019, 14:58:00"
14,0.6835355261941947,"01/21/2019, 15:00:00"
15,0.9886946038916696,"01/21/2019, 15:02:00"
16,0.876246944931698,"01/21/2019, 15:04:00"
17,0.976179331619492,"01/21/2019, 15:06:00"
18,0.9724183261160374,"01/21/2019, 15:08:00"
19,0.9862028242530773,"01/21/2019, 15:10:00"
20,0.9629605222283638,"01/21/2019, 15:12:00"
21,0.9909649387926368,"01/21/2019, 15:14:00"
22,0.9955898473280226,"01/21/2019, 15:16:00"
23,0.9772810368772586,"01/21/2019, 15:18:00"
24,0.9766525007609216,"01/21/2019, 15:20:00"
25,0.9927229250943176,"01/21/2019, 15:22:00"
26,0.918604924516194,"01/21/2019, 15:24:00"
27,0.9722876909893339,"01/21/2019, 15:26:00"
28,0.9919958535952863,"01/21/2019, 15:28:00"
29,0.9633434716517592,"01/21/2019, 15:30:00"
30,0.9786952033660887,"01/21/2019, 15:32:00"
31,0.9945428772474459,"01/21/2019, 15:34:00"
32,0.9850782111094898,"01/21/2019, 15:36:00"
33,0.9700047710304565,"01/21/2019, 15:38:00"
34,0.997802757081012,"01/21/2019, 15:40:00"
35,0.9948567534393721,"01/21/2019, 15:42:00"
36,0.9551276590142697,"01/21/2019, 15:44:00"
37,0.9990516110196781,"01/21/2019, 15:46:00"
38,0.9834874255822128,"01/21/2019, 15:48:00"
39,0.9933164488922787,"01/21/2019, 15:50:00"
40,0.9997925341510593,"01/21/2019, 15:52:00"
41,0.9937453570532204,"01/21/2019, 15:54:00"
42,0.9918319332888234,"01/21/2019, 15:56:00"
