timestamp,no error,5% error,10% error,15% error,15%
"01/21/2019, 23:56:00",0.9940860572,0.8314323106,0.8168520392,0.9868109793,0.6844320457
"01/21/2019, 23:58:00",0.9886996329,0.823614349,0.8092368395,0.3880035003,0.4431621299
"01/22/2019, 00:00:00",0.9714476412,0.9095008556,0.5506619104,0.4865685634,0.9656106986
"01/22/2019, 00:02:00",0.9677566314,0.6206363961,0.7199666059,0.6265823041,0.9861681207
"01/22/2019, 00:04:00",0.998928007,0.7619012107,0.5136574088,0.733283957,0.988421351
"01/22/2019, 00:06:00",0.9436214795,0.7256383906,0.9711768882,0.9862277872,0.9421609718
"01/22/2019, 00:08:00",0.988706913,0.7381484075,0.9806637073,0.7972393244,0.4713167255
"01/22/2019, 00:10:00",0.9907554575,0.575450679,0.6734281111,0.6805449039,0.8260877072
"01/22/2019, 00:12:00",0.9983582858,0.8432999782,0.5663029175,0.9780693659,0.99437268
"01/22/2019, 00:14:00",0.9866370222,0.7696707635,0.4504543073,0.7702706122,0.7288446847
"01/22/2019, 00:16:00",0.9811234709,0.8432322352,0.6848532677,0.9952358029,0.9855581113
"01/22/2019, 00:18:00",0.9967020669,0.7869041559,0.8752154029,0.6120150015,0.9828015296
"01/22/2019, 00:20:00",0.4455959801,0.09335994357,0.4870182292,0.9853402801,0.3187434245
"01/22/2019, 00:22:00",0.9751057102,0.8245075131,0.3373492873,0.662679692,0.4409114093
"01/22/2019, 00:24:00",0.9964792,0.7779159079,0.9381323034,0.9925683996,0.9825046317
"01/22/2019, 00:26:00",0.9903778745,0.6639709928,0.9888706685,0.9847588781,0.9876724356
"01/22/2019, 00:28:00",0.9776712042,0.8561371963,0.4621145054,0.9350398542,0.9146178841
"01/22/2019, 00:30:00",0.9777349038,0.9265411961,0.6433499081,0.9641679493,0.8357993254
"01/22/2019, 00:32:00",0.9914867384,0.9472840629,0.3047190191,0.9636119127,0.9505349691
"01/22/2019, 00:34:00",0.9636005576,0.9175420771,0.9081013823,0.5055298557,0.9301200074
"01/22/2019, 00:36:00",0.9988383744,0.526048522,0.5304242727,0.9881712614,0.9896590923
"01/22/2019, 00:38:00",0.9292988406,0.6852417689,0.5332326426,0.9356369079,0.922134741
"01/22/2019, 00:40:00",0.9872567712,0.9933266174,0.9489029191,0.7151851512,0.6588409178
"01/22/2019, 00:42:00",0.9869928965,0.9418488272,0.5433904574,0.9691076138,0.9880212543
"01/22/2019, 00:44:00",0.9937409575,0.9924106945,0.537963454,0.9939043158,0.9426688285
"01/22/2019, 00:46:00",0.9822081127,0.8689437481,0.9597551554,0.4894365967,0.9491562578
"01/22/2019, 00:48:00",0.9637601365,0.5363470084,0.6745156984,0.9863826241,0.5395433553
"01/22/2019, 00:50:00",0.9734365859,0.5255553375,0.9244226696,0.9721887973,0.425076938
"01/22/2019, 00:52:00",0.9962174998,0.8708083411,0.5818078455,0.9928773092,0.969314324
"01/22/2019, 00:54:00",0.9943759036,0.3506163251,0.7256162085,0.8683968966,0.6160014547
"01/22/2019, 00:56:00",0.9755215684,0.5408330285,0.9817495846,0.9680603084,0.9379220545
"01/22/2019, 00:58:00",0.9945595754,0.8404654631,0.9118588148,0.5715174549,0.4935191257
"01/22/2019, 01:00:00",0.9636178123,0.9211480122,0.9911859237,0.9642251081,0.993311954
"01/22/2019, 01:02:00",0.3037739416,0.8461195865,0.8973330454,0.5303254376,0.3457559703
"01/22/2019, 01:04:00",0.9530036943,0.8591421878,0.9407704677,0.9357385515,0.5657026997
"01/22/2019, 01:06:00",0.9596930089,0.7119735719,0.712008551,0.7180834193,0.6682202307
"01/22/2019, 01:08:00",0.9774983197,0.8381000011,0.6364802474,0.8825844625,0.6945133102
"01/22/2019, 01:10:00",0.980318826,0.8092451485,0.8032400946,0.9531607077,0.8864892211
"01/22/2019, 01:12:00",0.9771528233,0.8077453923,0.8205538741,0.7131774165,0.7189340424
"01/22/2019, 01:14:00",0.9964607681,0.6316197845,0.8700346683,0.7035648494,0.6109053494
"01/22/2019, 01:16:00",0.9973043307,0.5289119576,0.5659692809,0.9341715755,0.9121067923
"01/22/2019, 01:18:00",0.9951735592,0.8372131826,0.9134333759,0.9797515526,0.591477058
"01/22/2019, 01:20:00",0.9734638131,0.927810915,0.481423889,0.5583392212,0.9387861761
"01/22/2019, 01:22:00",0.9927127275,0.5464104348,0.9323390884,0.8790892686,0.6070719448
"01/22/2019, 01:24:00",0.9795621985,0.538720183,0.4564161487,0.9745293368,0.9151242773
"01/22/2019, 01:26:00",0.9842575509,0.9042739527,0.5729044286,0.9766046527,0.9128555059
"01/22/2019, 01:28:00",0.7777929709,0.7283589186,0.5493820057,0.3248953237,0.7346799195
"01/22/2019, 01:30:00",0.9897414883,0.7294428898,0.3265487652,0.9867139181,0.4988876948
"01/22/2019, 01:32:00",0.8761527899,0.8873321205,0.3283644378,0.6767553397,0.9353306941
"01/22/2019, 01:34:00",0.9635593311,0.8615395956,0.9465180823,0.6342168927,0.9974700394
"01/22/2019, 01:36:00",0.9334576122,0.8299848886,0.4167301543,0.9490685697,0.7642581125
"01/22/2019, 01:38:00",0.9872898527,0.4614985528,0.5755203257,0.4427951043,0.9839507737
"01/22/2019, 01:40:00",0.9868459376,0.9463893829,0.9417285225,0.9632924255,0.4705633825
"01/22/2019, 01:42:00",0.9826889293,0.8101330835,0.9903960702,0.9904804037,0.5493144433
"01/22/2019, 01:44:00",0.9293653519,0.7211043458,0.9500317955,0.8852779919,0.573148545
"01/22/2019, 01:46:00",0.9439826676,0.9223265136,0.522956791,0.53240699,0.9315868205
"01/22/2019, 01:48:00",0.9942737626,0.8874312106,0.9807651513,0.5601828394,0.9812655975
"01/22/2019, 01:50:00",0.4499227386,0.8444898312,0.2859774184,0.1671564918,0.3875514659
"01/22/2019, 01:52:00",0.9966599631,0.5422697432,0.9939239873,0.9001150844,0.9317322217
"01/22/2019, 01:54:00",0.9690239635,0.6954716475,0.674696743,0.8593472303,0.6713943049
"01/22/2019, 01:56:00",0.9885763744,0.9896911172,0.5345436915,0.9266750093,0.4457473073
"01/22/2019, 01:58:00",0.9922110266,0.9774466462,0.5447474752,0.9675944835,0.9621467999
"01/22/2019, 02:00:00",0.4125560959,0.4318047462,0.9796190309,0.9678553885,0.5350917658
"01/22/2019, 02:02:00",0.8373461222,0.9634601137,0.6701225856,0.5761547236,0.9285035328
"01/22/2019, 02:04:00",0.9634454898,0.3551240006,0.9284653515,0.8939210382,0.7020362171
"01/22/2019, 02:06:00",0.8922237471,0.298592551,0.8639289444,0.355387986,0.8643973021
"01/22/2019, 02:08:00",0.9243010781,0.777711019,0.8553729944,0.9585580836,0.6391030952
"01/22/2019, 02:10:00",0.9245550174,0.3108606827,0.4108044883,0.9824040439,0.7629573024
"01/22/2019, 02:12:00",0.4724911638,0.9385757686,0.8937978175,0.5833050866,0.8469910125
"01/22/2019, 02:14:00",0.8963137658,0.8935775483,0.9094209215,0.6324219112,0.5103917075
"01/22/2019, 02:16:00",0.9579830335,0.4840121868,0.4871924863,0.9692698789,0.3490340879
"01/22/2019, 02:18:00",0.8731219339,0.3774192208,0.7001957336,0.4313874042,0.8657762916
"01/22/2019, 02:20:00",0.9833273269,0.9484283277,0.9966918266,0.4694722916,0.9006821599
"01/22/2019, 02:22:00",0.8978420123,0.9659760805,0.9957377754,0.70364576,0.9208436581
"01/22/2019, 02:24:00",0.9396795964,0.2669418169,0.7901435357,0.5949866443,0.2803010039
"01/22/2019, 02:26:00",0.9275539847,0.3754334732,0.4576075224,0.5684317764,0.8995670683
"01/22/2019, 02:28:00",0.8605263456,0.355402441,0.9211798058,0.9508307134,0.9781792803
"01/22/2019, 02:30:00",0.9242124861,0.4055728758,0.5987456297,0.8830354601,0.4872748726
,0.8749263838,0.2424680749,0.823448746,0.8981983389,0.1973850549
