timestamp,error 5%,error 10%,error 15%
"01/21/2019, 19:18:00",0.9995172625,0.9945588921,0.9964386731
"01/21/2019, 19:20:00",0.9943973191,0.9712291091,0.9924125173
"01/21/2019, 19:22:00",0.9922158902,0.9997726278,0.8609481446
"01/21/2019, 19:24:00",0.9909026828,0.6721705627,0.9988436408
"01/21/2019, 19:26:00",0.9921760735,0.9951893127,0.9874611057
"01/21/2019, 19:28:00",0.9621674595,0.9534978965,0.990744165
"01/21/2019, 19:30:00",0.969576664,0.9984013711,0.9740103566
"01/21/2019, 19:32:00",0.9862937869,0.988175088,0.9875527289
"01/21/2019, 19:34:00",0.9633527785,0.9905726247,0.9800545737
"01/21/2019, 19:36:00",0.951906487,0.9783796707,0.9897886687
"01/21/2019, 19:38:00",0.940871686,0.963615858,0.9985437039
"01/21/2019, 19:40:00",0.993903826,0.9759488005,0.9475763751
"01/21/2019, 19:42:00",0.5260150658,0.9983318063,0.9997674548
"01/21/2019, 19:44:00",0.9773016062,0.9920163068,0.9708346431
"01/21/2019, 19:46:00",0.9968385722,0.9699843659,0.9987228118
"01/21/2019, 19:48:00",0.9888782388,0.9999963435,0.9942930287
"01/21/2019, 19:50:00",0.9962225812,0.9970567544,0.989087292
"01/21/2019, 19:52:00",0.4316044332,0.9752757931,0.417263598
"01/21/2019, 19:54:00",0.3885291301,0.9301295803,0.9966855089
"01/21/2019, 19:56:00",0.9939438677,0.9419543005,0.9880452159
"01/21/2019, 19:58:00",0.9854103189,0.9992563656,0.9892942329
"01/21/2019, 20:00:00",0.997262199,0.9979632635,0.9853744085
"01/21/2019, 20:02:00",0.9708630142,0.9991430639,0.5996823225
"01/21/2019, 20:04:00",0.9950343414,0.979386989,0.995945128
"01/21/2019, 20:06:00",0.9982074529,0.9930603522,0.9855127942
"01/21/2019, 20:08:00",0.9621753226,0.8584346984,0.3440646431
"01/21/2019, 20:10:00",0.956432298,0.9989857201,0.9946606666
"01/21/2019, 20:12:00",0.990633259,0.9874481269,0.9910987929
"01/21/2019, 20:14:00",0.9631854509,0.9486064741,0.9995905348
"01/21/2019, 20:16:00",0.9892324155,0.9769090264,0.8626008595
"01/21/2019, 20:18:00",0.9815935742,0.5988468724,0.8327785855
"01/21/2019, 20:20:00",0.9985146711,0.98696901,0.9799107694
"01/21/2019, 20:22:00",0.9979744904,0.9977181554,0.536072836
"01/21/2019, 20:24:00",0.9937713313,0.9966975166,0.9982776627
"01/21/2019, 20:26:00",0.9647530361,0.9857993791,0.9989032548
"01/21/2019, 20:28:00",0.9968170186,0.9931799887,0.9640714273
"01/21/2019, 20:30:00",0.9985681071,0.9955975438,0.9989547736
"01/21/2019, 20:32:00",0.9948591176,0.9908043006,0.9997909804
"01/21/2019, 20:34:00",0.9977304576,0.6990510641,0.9958394832
"01/21/2019, 20:36:00",0.9996256141,0.9859141442,0.9619520503
"01/21/2019, 20:38:00",0.998372062,0.9980787789,0.9858169483
"01/21/2019, 20:40:00",0.968332139,0.9990967194,0.9985182206
"01/21/2019, 20:42:00",0.7764716135,0.8977414417,0.9584072103
"01/21/2019, 20:44:00",0.9968682012,0.9968210537,0.9925712846
"01/21/2019, 20:46:00",0.9616895468,0.9957995333,0.9993975735
"01/21/2019, 20:48:00",0.9984953604,0.9925803742,0.9224283883
"01/21/2019, 20:50:00",0.9825640769,0.9990286475,0.9367066503
"01/21/2019, 20:52:00",0.9979181431,0.9980991019,0.9954295238
"01/21/2019, 20:54:00",0.9988690111,0.9730807786,0.9987146964
"01/21/2019, 20:56:00",0.9962906075,0.9924015701,0.9846960735
"01/21/2019, 20:58:00",0.999625174,0.9900642926,0.9800106436
"01/21/2019, 21:00:00",0.9317942158,0.9969793084,0.9992331993
"01/21/2019, 21:02:00",0.9963692199,0.9792986128,0.9998203546
"01/21/2019, 21:04:00",0.9631627512,0.9900043965,0.9696005449
"01/21/2019, 21:06:00",0.9895462954,0.9845352757,0.90025078
