timestamp,no error,error 5%,error 10%,error 15%
"01/21/2019, 15:18:00",0.9899017215,0.9946531553,0.9907270632,0.8911797518
"01/21/2019, 15:20:00",0.974548181,0.9994753043,0.9729208421,0.9925072444
"01/21/2019, 15:22:00",0.9929770536,0.9976811723,0.9979166832,0.9227025885
"01/21/2019, 15:24:00",0.9725236211,0.9968125747,0.9940115331,0.937185193
"01/21/2019, 15:26:00",0.9217071667,0.9363419989,0.9967483967,0.9616281371
"01/21/2019, 15:28:00",0.8902414668,0.894623736,0.9912036569,0.9192138868
"01/21/2019, 15:30:00",0.8712272689,0.3803926465,0.2225803485,0.9868052797
"01/21/2019, 15:32:00",0.9905096744,0.9375120999,0.9991940122,0.9391018448
"01/21/2019, 15:34:00",0.9969428812,0.8649927645,0.9974188918,0.9125630153
"01/21/2019, 15:36:00",0.8778069838,0.9828126485,0.9992249644,0.9833618106
"01/21/2019, 15:38:00",0.9973544426,0.3788213111,0.9840604386,0.9959950399
"01/21/2019, 15:40:00",0.9945509718,0.9882199275,0.9912411711,0.9894156923
"01/21/2019, 15:42:00",0.9897905074,0.9398950497,0.9989722018,0.987482674
"01/21/2019, 15:44:00",0.9950672591,0.9929052431,0.9951442043,0.972529303
"01/21/2019, 15:46:00",0.9747030201,0.980278164,0.9898856802,0.9781379223
"01/21/2019, 15:48:00",0.9495876868,0.9995729761,0.9949449148,0.9940270859
"01/21/2019, 15:50:00",0.9120916071,0.991745843,0.9230228055,0.9670441039
"01/21/2019, 15:52:00",0.9957255321,0.9982084147,0.9911530713,0.9861038559
"01/21/2019, 15:54:00",0.9562371501,0.9967661811,0.986479168,0.9933424141
"01/21/2019, 15:56:00",0.9811875589,0.9858657992,0.9862058833,0.9920263782
"01/21/2019, 15:58:00",0.9688734192,0.9911756188,0.9788375363,0.9918651279
"01/21/2019, 16:00:00",0.9864975996,0.9984850364,0.9928283834,0.9978748081
"01/21/2019, 16:02:00",0.9900406635,0.994842627,0.9772378243,0.8568349768
"01/21/2019, 16:04:00",0.9879577322,0.9958828686,0.9461253477,0.9166240638
"01/21/2019, 16:06:00",0.9747925151,0.9737908107,0.9733112742,0.9701688877
"01/21/2019, 16:08:00",0.9459536548,0.9254614863,0.9804216086,0.9480554466
"01/21/2019, 16:10:00",0.9781288879,0.9958512458,0.9882502245,0.9760388249
"01/21/2019, 16:12:00",0.960829128,0.8817176545,0.9874467734,0.9737611951
"01/21/2019, 16:14:00",0.9619272725,0.986816784,0.927616591,0.9864766797
"01/21/2019, 16:16:00",0.9931010493,0.9525453981,0.9822638671,0.9896016994
"01/21/2019, 16:18:00",0.9815314741,0.9975532837,0.9513422047,0.9952805375
"01/21/2019, 16:20:00",0.9737755241,0.9659038878,0.9890530003,0.9865595227
"01/21/2019, 16:22:00",0.9643804087,0.9829936757,0.9354626068,0.9278569895
"01/21/2019, 16:24:00",0.9090562229,0.9810382895,0.9858397827,0.9850554842
"01/21/2019, 16:26:00",0.9984164227,0.9416148306,0.9903279129,0.9828470001
"01/21/2019, 16:28:00",0.9887921265,0.3374331049,0.9992581212,0.7641247381
"01/21/2019, 16:30:00",0.9958563797,0.281989657,0.9884466183,0.9717518779
"01/21/2019, 16:32:00",0.9564454391,0.92762996,0.9902970941,0.9786803743
"01/21/2019, 16:34:00",0.9721032781,0.9917447922,0.9891783678,0.897293807
"01/21/2019, 16:36:00",0.976199322,0.9974945474,0.9855861733,0.9181804871
"01/21/2019, 16:38:00",0.5039001272,0.4255306664,0.975596866,0.4022879364
"01/21/2019, 16:42:00",,0.994661662,0.4150187622,0.199579355
"01/21/2019, 16:44:00",0.9960054394,0.9172715915,0.7733600415,0.9918996877
"01/21/2019, 16:46:00",0.9171054495,0.8739897176,0.9742862344,0.8185596734
"01/21/2019, 16:48:00",0.8309467567,0.9942265444,0.3257735538,0.2852279655
"01/21/2019, 16:50:00",0.8360473013,0.9966445441,0.9988920202,0.985397934
"01/21/2019, 16:52:00",0.9842990848,0.9969828253,0.9966104254,0.9954906494
"01/21/2019, 16:54:00",0.9842653648,0.9990680166,0.9983487755,0.984157086
"01/21/2019, 16:56:00",0.9423521614,0.9975261048,0.9812944146,0.983725587
"01/21/2019, 16:58:00",0.9610840875,0.9949432943,0.9910457144,0.973755181
"01/21/2019, 17:00:00",0.9339706159,0.4486390084,0.5422187642,0.9613743395
"01/21/2019, 17:02:00",0.9934841426,0.9689526937,0.9820354518,0.9983813613
"01/21/2019, 17:04:00",0.9989901805,0.994231652,0.9972228289,0.9979721683
"01/21/2019, 17:06:00",0.9946475413,0.4966711211,0.6550671594,0.5416828752
"01/21/2019, 17:08:00",0.9999539727,0.9997239427,0.9993248577,0.9964614106
"01/21/2019, 17:10:00",0.9996918528,0.9961502063,0.9883476474,0.9929938702
"01/21/2019, 17:12:00",0.9990986536,0.892227445,0.7780886845,0.9273716597
"01/21/2019, 17:14:00",0.9822264497,0.9979619643,0.6957952144,0.6354801107
"01/21/2019, 17:16:00",0.6074560953,0.9696094604,0.9885431447,0.9891509938
"01/21/2019, 17:18:00",0.9536622677,0.9985774207,0.9701163151,0.913592929
"01/21/2019, 17:20:00",0.9932428294,0.999497159,0.991146577,0.9935370383
"01/21/2019, 17:22:00",0.9940738411,0.9992873466,0.9775709728,0.9468262993
"01/21/2019, 17:24:00",0.9881370061,0.8989953029,0.9236431302,0.935291312
"01/21/2019, 17:26:00",0.9929104385,0.998759984,0.9805852816,0.9190608076
"01/21/2019, 17:28:00",0.9976073328,0.9966986973,0.9677510764,0.9735770732
"01/21/2019, 17:30:00",0.99595167,0.9634415566,0.8182550778,0.5901773687
"01/21/2019, 17:32:00",0.8157028222,0.9992343493,0.9975817893,0.9466492345
"01/21/2019, 17:34:00",0.978949754,0.8759419832,0.9988997233,0.9336951788
"01/21/2019, 17:36:00",0.9968333793,0.9990199209,0.9948864633,0.9947088583
"01/21/2019, 17:38:00",0.9938674581,0.9972243346,0.9977547162,0.9529891904
"01/21/2019, 17:40:00",0.9953328236,0.9991486648,0.9899885644,0.979573285
"01/21/2019, 17:42:00",0.9993295841,0.9954157176,0.9916989991,0.9944757994
"01/21/2019, 17:44:00",0.9989121171,0.9930096894,0.9479207304,0.954024169
"01/21/2019, 17:46:00",0.9445548117,0.9992180605,0.7273807249,0.7776571095
"01/21/2019, 17:48:00",0.9969763143,0.9864473356,0.9572474681,0.999543942
"01/21/2019, 17:50:00",0.9904774142,0.9996319463,0.9924906166,0.9959005882
"01/21/2019, 17:52:00",0.9664823668,0.9987493165,0.9864512161,0.9921127982
"01/21/2019, 17:54:00",0.9948289208,0.9161361131,0.9731396311,0.906293314
"01/21/2019, 17:56:00",0.9996976662,0.9865548673,0.9777883767,0.9965184714
"01/21/2019, 17:58:00",0.9890769411,0.9978048383,0.9962432323,0.9982785793
"01/21/2019, 18:00:00",0.9934841386,0.990420486,0.9194397643,0.9911745166
"01/21/2019, 18:02:00",0.3246381089,0.9777623715,0.9997129261,0.9964004337
"01/21/2019, 18:04:00",0.548884596,0.9246675541,0.9986322509,0.9897740744
"01/21/2019, 18:06:00",0.9653891084,0.9906700278,0.9997543702,0.9335760611
"01/21/2019, 18:08:00",0.9746483233,0.9415790999,0.3935778496,0.9995886689
"01/21/2019, 18:10:00",0.9860624253,0.9837488936,0.9981532023,0.9925116973
"01/21/2019, 18:12:00",0.9765037484,0.9879126278,0.9971989632,0.9980412228
"01/21/2019, 18:14:00",0.9953329902,0.9970315171,0.9938994097,0.9981728801
"01/21/2019, 18:16:00",0.9882300802,0.8891845377,0.9980438282,0.9989182678
"01/21/2019, 18:18:00",0.9932256278,0.8524828889,0.9516894223,0.4747170396
"01/21/2019, 18:20:00",0.9926461759,0.9908899495,0.964610987,0.9750079884
"01/21/2019, 18:22:00",0.9944919565,0.9614915766,0.9896524759,0.8328049801
"01/21/2019, 18:24:00",0.9477629945,0.992164911,0.9910249375,0.9933605615
"01/21/2019, 18:26:00",0.998866316,0.9997392431,0.9724061558,0.9932568201
"01/21/2019, 18:28:00",0.9991394098,0.9551368332,0.9409424403,0.9758527828
"01/21/2019, 18:30:00",0.9977546666,0.7491256836,0.6576346398,0.9841438732
"01/21/2019, 18:32:00",0.9942198046,0.993097973,0.4986491,0.9937999823
"01/21/2019, 18:34:00",0.9905702029,0.8149822089,0.9993149695,0.9982627822
"01/21/2019, 18:36:00",0.9855932013,0.9832171216,0.999196306,0.997750412
"01/21/2019, 18:38:00",0.9835987803,0.9942174776,0.993263901,0.9976848637
"01/21/2019, 18:40:00",0.9963803704,0.9662782973,0.995617509,0.9973290027
"01/21/2019, 18:42:00",0.9984741881,0.9247862759,0.9980232193,0.9160521955
"01/21/2019, 18:44:00",0.9991548171,0.9849525199,0.9967321019,0.9978405704
"01/21/2019, 18:46:00",0.9792836394,0.9983503425,0.9961888229,0.9964487138
"01/21/2019, 18:48:00",0.9649704284,0.9951378151,0.9422242544,0.9944978936
"01/21/2019, 18:50:00",0.999308995,0.9419400722,0.9177827915,0.9982308095
"01/21/2019, 18:52:00",0.9995584721,0.9451547013,0.9458332709,0.9206557143
"01/21/2019, 18:54:00",0.9988532545,0.9931625549,0.9776655064,0.9819518166
"01/21/2019, 18:56:00",0.9983987044,0.9989420582,0.9994355585,0.9993228421
"01/21/2019, 18:58:00",0.9974605356,0.9840607584,0.9951409034,0.3803262269
"01/21/2019, 19:00:00",0.9233354394,0.9985717453,0.9917454999,0.3415345525
"01/21/2019, 19:02:00",0.9982012258,0.6156333498,0.7154050037,0.7159441966
"01/21/2019, 19:04:00",0.9657253124,0.9885429878,0.9942922952,0.9725222781
"01/21/2019, 19:06:00",0.9729582132,0.9678287446,0.965965798,0.9766766647
"01/21/2019, 19:08:00",0.9986662459,0.9137546439,0.9874668065,0.5505759853
"01/21/2019, 19:10:00",0.9808954603,0.9969649199,0.7557924472,0.9921428981
"01/21/2019, 19:12:00",0.9982742111,0.970451485,0.9994973926,0.9645530502
"01/21/2019, 19:14:00",0.9922350971,0.8454277335,0.9737124389,0.9987225594
"01/21/2019, 19:16:00",0.9989275815,0.9990531413,0.9434927124,0.9989790764
"01/21/2019, 19:18:00",0.9653294598,0.9870464669,0.1910586156,0.9889219383
"01/21/2019, 19:20:00",0.9329596112,0.9938580063,0.9998447395,0.9770803925
"01/21/2019, 19:22:00",0.9922446367,0.9791271601,0.9507988492,0.9910026239
"01/21/2019, 19:24:00",0.9961443766,0.9994105359,0.9993918225,0.9879941142
"01/21/2019, 19:26:00",0.9960094438,0.9998331738,0.9986708476,0.9924364848
"01/21/2019, 19:28:00",0.9968784386,0.9998942181,0.9990333235,0.9520361471
"01/21/2019, 19:30:00",0.997164163,0.9994979479,0.9889546364,0.996286827
"01/21/2019, 19:32:00",0.9987965514,0.9669723937,0.9919046782,0.9879001311
"01/21/2019, 19:34:00",0.9995674196,0.9982237802,0.9867480229,0.990635135
"01/21/2019, 19:36:00",0.9996803436,0.9871983618,0.8333357939,0.9562204556
"01/21/2019, 19:38:00",0.9992983626,0.3178965761,0.9931098084,0.98468562
"01/21/2019, 19:40:00",0.9942583737,0.9975768783,0.9774203536,0.9657733114
"01/21/2019, 19:42:00",0.9920338953,0.9882045073,0.9951606526,0.9977097424
"01/21/2019, 19:44:00",0.5289480742,0.8660907316,0.9977740348,0.9554247124
"01/21/2019, 19:46:00",0.9336308775,0.9950579119,0.9988181055,0.9305330493
"01/21/2019, 19:48:00",0.9965949866,0.992775062,0.9989274356,0.9838251994
"01/21/2019, 19:50:00",0.9208871566,0.9995275912,0.9987275904,0.9807628335
"01/21/2019, 19:52:00",0.997019916,0.2664773997,0.981488028,0.9992234119
"01/21/2019, 19:54:00",0.4536173754,0.9513190708,0.9911952504,0.9919519932
"01/21/2019, 19:56:00",0.9877960867,0.9725000681,0.9999112759,0.9911786498
"01/21/2019, 19:58:00",0.9269426144,0.9998186864,0.9851992768,0.9935799559
"01/21/2019, 20:00:00",0.992798712,0.3229988673,0.9924230127,0.9461253264
"01/21/2019, 20:02:00",0.9991961288,0.9980413156,0.9934552529,0.997861522
"01/21/2019, 20:04:00",0.9877691131,0.9427323834,0.9820470485,0.9860205373
"01/21/2019, 20:06:00",0.9911793446,0.9860894508,0.9993083511,0.9988814547
"01/21/2019, 20:08:00",0.98922532,0.8867810502,0.9726427378,0.4831449575
"01/21/2019, 20:10:00",0.9653729949,0.9995593347,0.9433518094,0.9381430378
"01/21/2019, 20:12:00",0.9014629488,0.9967246633,0.9903869114,0.9649681978
"01/21/2019, 20:14:00",0.9922240887,0.9965323727,0.9971753811,0.7396151449
"01/21/2019, 20:16:00",0.9275815809,0.8921733397,0.9394517774,0.9972497479
"01/21/2019, 20:18:00",0.9265395484,0.9992852422,0.8509958272,0.6519127386
"01/21/2019, 20:20:00",0.9976653824,0.9972832845,0.9915321355,0.9110309006
"01/21/2019, 20:22:00",0.9533762097,0.9926010669,0.9870490871,0.9431716566
"01/21/2019, 20:24:00",0.9956207573,0.9967455332,0.9499100631,0.9512767361
"01/21/2019, 20:26:00",0.9984507423,0.9968032034,0.9966201269,0.952904497
"01/21/2019, 20:28:00",0.958792034,0.9846710612,0.961707452,0.91271628
"01/21/2019, 20:30:00",0.9674453334,0.8152166512,0.9995074913,0.9444623394
"01/21/2019, 20:32:00",0.9947954435,0.9766667927,0.989924511,0.9903371297
"01/21/2019, 20:34:00",0.9674148385,0.9821467608,0.9985924772,0.9894888291
"01/21/2019, 20:36:00",0.9939215385,0.955321988,0.9839020958,0.9869387811
"01/21/2019, 20:38:00",0.988968466,0.9899206476,0.9977146385,0.9960800012
"01/21/2019, 20:40:00",0.9784561453,0.9888059347,0.9912321391,0.9859688448
"01/21/2019, 20:42:00",0.999421317,0.9954846095,0.9792131878,0.9871779248
"01/21/2019, 20:44:00",0.9976674311,0.9988719564,0.9982748556,0.9446794601
"01/21/2019, 20:46:00",0.9996289624,0.9832658812,0.9583669842,0.9848819077
"01/21/2019, 20:48:00",0.9940611269,0.9917021645,0.9994435545,0.9870753229
"01/21/2019, 20:50:00",0.9973917059,0.9974474892,0.997403623,0.9953874242
"01/21/2019, 20:52:00",0.9961401557,0.9999584345,0.9988957349,0.97816532
"01/21/2019, 20:54:00",0.9964249581,0.8111346744,0.987719296,0.9848270074
"01/21/2019, 20:56:00",0.8814925275,0.9959959937,0.9394051326,0.9946299019
"01/21/2019, 20:58:00",0.9989997951,0.9953910488,0.9767645699,0.9990135834
"01/21/2019, 21:00:00",0.998036074,0.9891466062,0.3988763328,0.9957720689
"01/21/2019, 21:02:00",0.9983196096,0.9989654726,0.9178527071,0.9913960528
"01/21/2019, 21:04:00",0.9978410876,0.7604365812,0.9957351469,0.9864460805
"01/21/2019, 21:06:00",0.9818772803,0.9239886332,0.8056853863,0.9053136996
"01/21/2019, 21:08:00",0.7873118895,0.7969409542,0.9936326926,0.9459044611
"01/21/2019, 21:10:00",0.9938596646,0.9986436463,0.9983435084,0.9984704835
"01/21/2019, 21:12:00",0.9852680601,0.9843671312,0.9944168977,0.9714313394
"01/21/2019, 21:14:00",0.9912394565,0.9263803183,0.9938916962,0.8759492405
"01/21/2019, 21:16:00",0.9596728486,0.9085880343,0.9925965835,0.9828081291
"01/21/2019, 21:18:00",0.9980755797,0.4712653663,0.974803759,0.8801021112
"01/21/2019, 21:20:00",0.99694722,0.9977730829,0.9983640993,0.9945141383
"01/21/2019, 21:22:00",0.9988198576,0.9962608247,0.8447061205,0.9974041501
"01/21/2019, 21:24:00",0.9467280456,0.8457817879,0.8609334121,0.7446990901
"01/21/2019, 21:26:00",0.9994624936,0.9993312832,0.9968727884,0.9357107621
"01/21/2019, 21:28:00",0.8657386579,0.8870327935,0.9826314683,0.9978513819
"01/21/2019, 21:30:00",0.9594413287,0.9834783813,0.9868507098,0.3170207795
"01/21/2019, 21:32:00",0.9847454638,0.9786805588,0.9551998159,0.9791031242
"01/21/2019, 21:34:00",0.9965702951,0.9972386682,0.7300363266,0.9957591289
"01/21/2019, 21:36:00",0.9957735286,0.9994390497,0.8293629362,0.9839037712
"01/21/2019, 21:38:00",0.9977839544,0.6639518344,0.9762201829,0.9954276821
"01/21/2019, 21:40:00",0.4738228648,0.9932567184,0.982097012,0.9834325836
"01/21/2019, 21:42:00",0.9977492811,0.9736243152,0.9846762735,0.9980498174
"01/21/2019, 21:44:00",0.9993449447,0.9890298935,0.9874577745,0.9952390371
"01/21/2019, 21:46:00",0.9993544095,0.9975779393,0.9804843076,0.9749211241
"01/21/2019, 21:48:00",0.9726338986,0.9941364605,0.989563922,0.9902065906
"01/21/2019, 21:50:00",0.9943272197,0.9985018834,0.9881307178,0.9989580854
"01/21/2019, 21:52:00",0.9954116732,0.9497791479,0.979284476,0.9981080254
"01/21/2019, 21:54:00",0.9986365864,0.9857399649,0.988089875,0.9851276413
"01/21/2019, 21:56:00",0.9777666727,0.9197085269,0.9079890943,0.9973342708
"01/21/2019, 21:58:00",0.9981380356,0.9902168055,0.9992394694,0.9933366368
"01/21/2019, 22:00:00",0.9753190838,0.977279996,0.9710562564,0.498582955
"01/21/2019, 22:02:00",0.9875729589,0.9944461503,0.9986081699,0.9938979024
"01/21/2019, 22:04:00",0.9983651307,0.9928307945,0.9911216991,0.9929858437
"01/21/2019, 22:06:00",0.9840196372,0.996550577,0.9994602141,0.9862984457
"01/21/2019, 22:08:00",0.8659413908,0.9941389996,0.9994043066,0.9906499238
"01/21/2019, 22:10:00",0.9920527617,0.9984543551,0.998864628,0.9758423232
"01/21/2019, 22:12:00",0.9988511756,0.9998381846,0.9968469654,0.9792501001
"01/21/2019, 22:14:00",0.9985311791,0.9979046642,0.9947763106,0.6747620695
"01/21/2019, 22:16:00",0.9875495364,0.8393985799,0.980433724,0.9763195758
"01/21/2019, 22:18:00",0.9719525501,0.9676544917,0.9987669586,0.8907523775
"01/21/2019, 22:20:00",0.9990072975,0.9967914755,0.9753156244,0.994795949
"01/21/2019, 22:22:00",0.9996593376,0.9968159571,0.9973791516,0.9993048159
"01/21/2019, 22:24:00",0.9970114584,0.992224697,0.9700752755,0.997017417
"01/21/2019, 22:26:00",0.9997050623,0.9962313383,0.9806151007,0.9541921014
"01/21/2019, 22:28:00",0.9734132475,0.8900590849,0.9175451353,0.9413828074
"01/21/2019, 22:30:00",0.9905559898,0.3598161765,0.9997221942,0.9968837306
"01/21/2019, 22:32:00",0.9982870876,0.9995539617,0.9936621694,0.9975328754
"01/21/2019, 22:34:00",0.6333810731,0.9881899436,0.9985119956,0.9941704563
"01/21/2019, 22:36:00",0.9930227158,0.9930635151,0.9992074447,0.9874623489
"01/21/2019, 22:38:00",0.9773472018,0.9945386698,0.995770961,0.834056524
"01/21/2019, 22:40:00",0.9990413374,0.9963167911,0.998050203,0.8729762473
"01/21/2019, 22:42:00",0.9997193175,0.9991763128,0.9996079167,0.9952326855
"01/21/2019, 22:44:00",0.9987606944,0.9616584673,0.9887152919,0.9943502521
"01/21/2019, 22:46:00",0.9974701594,0.9986065667,0.9939486628,0.8865744454
"01/21/2019, 22:48:00",0.9976072383,0.9826105374,0.9851445719,0.9982498949
"01/21/2019, 22:50:00",0.9852238662,0.9982764315,0.9980150215,0.995887323
"01/21/2019, 22:52:00",0.9828723729,0.994418202,0.9904131112,0.9973840142
"01/21/2019, 22:54:00",0.9977940506,0.9972638958,0.9996106552,0.9884803668
"01/21/2019, 22:56:00",0.9988956171,0.9951481681,0.9883922556,0.9933741104
"01/21/2019, 22:58:00",0.9998075356,0.9988861954,0.9930244258,0.9970171396
"01/21/2019, 23:00:00",0.8844960474,0.2913958181,0.9900405692,0.7672279661
"01/21/2019, 23:02:00",0.9851116808,0.9995744554,0.9982785024,0.9279605533
"01/21/2019, 23:04:00",0.9216736356,0.991708674,0.997869293,0.9896610756
"01/21/2019, 23:06:00",0.9554189162,0.9651389184,0.9989611747,0.9899350238
"01/21/2019, 23:08:00",0.980765119,0.9912449776,0.999150224,0.991840273
"01/21/2019, 23:10:00",0.9699145401,0.9830782838,0.9999395577,0.9746105878
"01/21/2019, 23:12:00",0.9883405263,0.9979235781,0.9998366743,0.9829827405
"01/21/2019, 23:14:00",0.9970666284,0.9965322508,0.9962190946,0.9569717812
"01/21/2019, 23:16:00",0.9807874754,0.9996197034,0.9992603856,0.9453323778
"01/21/2019, 23:18:00",0.9922562933,0.9972886471,0.9961931542,0.9780045691
"01/21/2019, 23:20:00",0.9937842912,0.998305613,0.9901306052,0.9732177072
"01/21/2019, 23:22:00",0.9747088329,0.9920388985,0.9942706558,0.9939922612
"01/21/2019, 23:24:00",0.9948328885,0.2330777262,0.2493654214,0.3812242102
"01/21/2019, 23:26:00",0.2543024108,0.9915569564,0.9763885919,0.9964880018
"01/21/2019, 23:28:00",0.9997627827,0.9988657419,0.9470786187,0.959082432
"01/21/2019, 23:30:00",0.9970425006,0.9987014875,0.9974375621,0.9218842265
"01/21/2019, 23:32:00",0.9873543061,0.9998373779,0.9997143564,0.9982350462
"01/21/2019, 23:34:00",0.9939116586,0.9835104574,0.9948116109,0.9821772943
"01/21/2019, 23:36:00",0.9918303024,0.9995470593,0.9997843277,0.996957181
"01/21/2019, 23:38:00",0.9895680462,0.9962272234,0.9993620992,0.9642175862
"01/21/2019, 23:40:00",0.9993773358,0.9982990203,0.998976815,0.9972407401
"01/21/2019, 23:42:00",0.9995822242,0.9981843606,0.9976340425,0.9898144954
"01/21/2019, 23:44:00",0.9964520156,0.9952462362,0.9987180733,0.8772220702
"01/21/2019, 23:46:00",0.9891662361,0.9991493594,0.9343936643,0.9992319584
"01/21/2019, 23:48:00",0.996937136,0.9863414239,0.7023304101,0.8810714649
"01/21/2019, 23:50:00",0.8824729025,0.9991283177,0.9988701888,0.9686850509
"01/21/2019, 23:52:00",0.9946843476,0.9861414221,0.9982492144,0.9787942403
"01/21/2019, 23:54:00",0.9874191924,0.9968114844,0.9930486119,0.985808552
"01/21/2019, 23:56:00",0.9931408118,0.9977767016,0.9984876263,0.9943572621
"01/21/2019, 23:58:00",0.9850755111,0.9968556632,0.9947186014,0.9867959198
"01/22/2019, 00:00:00",0.9985382524,0.9986578842,0.9923262369,0.997953003
"01/22/2019, 00:02:00",0.8072868819,0.9992730381,0.997286671,0.993457346
"01/22/2019, 00:04:00",0.9995956839,0.9998341271,0.9966175587,0.9632419279
"01/22/2019, 00:06:00",0.9975272959,0.9698960598,0.999020103,0.9996705306
"01/22/2019, 00:08:00",0.9963146275,0.9996263481,0.9707376805,0.9698221017
"01/22/2019, 00:10:00",0.9977050307,0.9990229194,0.9963198699,0.9642263708
"01/22/2019, 00:12:00",0.9996061781,0.9937098585,0.9866437351,0.998319546
"01/22/2019, 00:14:00",0.9984547731,0.9615316219,0.9884381045,0.9915561328
"01/22/2019, 00:16:00",0.991613006,0.9993257045,0.9986936803,0.9996569844
"01/22/2019, 00:18:00",0.9905228565,0.9991702784,0.9999142637,0.9995461577
"01/22/2019, 00:20:00",0.9993777852,0.9994151159,0.9983143091,0.9982352409
"01/22/2019, 00:22:00",0.9992714284,0.9985668105,0.9997630606,0.9929441561
"01/22/2019, 00:24:00",0.998871802,0.9994391096,0.9965284414,0.9908311365
"01/22/2019, 00:26:00",0.9815996638,0.9834505972,0.9988696189,0.9969853203
"01/22/2019, 00:28:00",0.9465287768,0.9786690711,0.9764670163,0.9555424381
"01/22/2019, 00:30:00",0.9435550835,0.9894221742,0.994783394,0.8769417876
"01/22/2019, 00:32:00",0.9972898314,0.9993652181,0.9951002483,0.9624721142
"01/22/2019, 00:34:00",0.9941164024,0.9985046845,0.9882620401,0.9830380984
"01/22/2019, 00:36:00",0.9989601927,0.9936025406,0.9976870783,0.9817124017
"01/22/2019, 00:38:00",0.9976793727,0.9911176678,0.9842997391,0.9716949349
"01/22/2019, 00:40:00",0.9949269997,0.9979252121,0.99860949,0.9915667786
"01/22/2019, 00:42:00",0.9732330828,0.9913307862,0.9988443746,0.9819782442
"01/22/2019, 00:44:00",0.9988193446,0.9998578838,0.999287511,0.9640328131
"01/22/2019, 00:46:00",0.9988360753,0.9999079563,0.959079451,0.9921618913
"01/22/2019, 00:48:00",0.9978829672,0.9950387569,0.9960922797,0.9946536955
"01/22/2019, 00:50:00",0.9952642621,0.9992367905,0.996247969,0.9973765195
"01/22/2019, 00:52:00",0.9982149368,0.9882477865,0.9975300832,0.9971131376
"01/22/2019, 00:54:00",0.9962149091,0.9996339959,0.9885712604,0.9988064333
"01/22/2019, 00:56:00",0.9916703782,0.9987784121,0.9938915512,0.9973974121
"01/22/2019, 00:58:00",0.9981960294,0.9997335715,0.9994253389,0.9715103237
"01/22/2019, 01:00:00",0.9980556369,0.9924279508,0.9709937673,0.3432296653
"01/22/2019, 01:02:00",0.998632471,0.928488401,0.9569371968,0.9960272088
"01/22/2019, 01:04:00",0.9396200524,0.9537001969,0.9768321752,0.9265152349
"01/22/2019, 01:06:00",0.9634308042,0.9948870553,0.9826539909,0.9502584868
"01/22/2019, 01:08:00",0.9424103189,0.9665252134,0.9692151154,0.9802220793
"01/22/2019, 01:10:00",0.8753827731,0.9738649366,0.9905194103,0.9694134523
"01/22/2019, 01:12:00",0.9723861832,0.9981724721,0.996089273,0.9982393427
"01/22/2019, 01:14:00",0.9927509963,0.9999230602,0.9896800488,0.9992884577
"01/22/2019, 01:16:00",0.9992516676,0.9994333794,0.9874041772,0.9998457043
"01/22/2019, 01:18:00",0.9825361722,0.9931959713,0.9933312788,0.9696112779
"01/22/2019, 01:20:00",0.9716651913,0.9853840846,0.9923584627,0.9989508733
"01/22/2019, 01:22:00",0.9998608599,0.9963626206,0.9499455129,0.9563152128
"01/22/2019, 01:24:00",0.9965768547,0.9993753078,0.9604707811,0.7505298587
"01/22/2019, 01:26:00",0.9976473154,0.9969944715,0.9337288785,0.9912093738
