timestamp,error 5%,error 10%,error 15%
"01/21/2019, 17:08:00",0.9226912017,0.9795413641,0.9877524892
"01/21/2019, 17:10:00",0.970045609,0.9752316668,0.9499219011
"01/21/2019, 17:12:00",0.9227564153,0.9778617296,0.9262710787
"01/21/2019, 17:14:00",0.9795092571,0.98410417,0.5402500895
"01/21/2019, 17:16:00",0.9817040041,0.9850526375,0.9123069365
"01/21/2019, 17:18:00",0.9873352398,0.9585979576,0.9622646683
"01/21/2019, 17:20:00",0.9884967408,0.9948323365,0.962723094
"01/21/2019, 17:22:00",0.9546162011,0.9386337839,0.9389447564
"01/21/2019, 17:24:00",0.9972826078,0.9583941134,0.9543840604
"01/21/2019, 17:26:00",0.9654699855,0.9917497735,0.96282035
"01/21/2019, 17:28:00",0.9746123889,0.9680753555,0.9640837094
"01/21/2019, 17:30:00",0.9509565221,0.9092865735,0.9844945114
"01/21/2019, 17:32:00",0.9559117998,0.9569455456,0.9515832629
"01/21/2019, 17:34:00",0.9596265198,0.9400997399,0.9457285446
"01/21/2019, 17:36:00",0.9985762561,0.9728282977,0.9787446274
"01/21/2019, 17:38:00",0.9502463786,0.990655823,0.9305885499
"01/21/2019, 17:40:00",0.9877286809,0.925993211,0.9972975636
"01/21/2019, 17:42:00",0.9974321934,0.9842975153,0.9981119088
"01/21/2019, 17:44:00",0.9986612844,0.9903862105,0.9884234164
"01/21/2019, 17:46:00",0.8663652918,0.8357649254,0.83873983
"01/21/2019, 17:48:00",0.9839601693,0.2491436745,0.9694992468
"01/21/2019, 17:50:00",0.9929490343,0.9883614848,0.9724570318
"01/21/2019, 17:52:00",0.9962622443,0.994376199,0.9818367214
"01/21/2019, 17:54:00",0.99147289,0.9749025501,0.9921336391
"01/21/2019, 17:56:00",0.9815901881,0.9929508258,0.9967238832
"01/21/2019, 17:58:00",0.9993069463,0.4220404319,0.9571821211
"01/21/2019, 18:00:00",0.5221930255,0.3963941023,0.9828665111
"01/21/2019, 18:02:00",0.9988608996,0.3209433873,0.9940041183
"01/21/2019, 18:04:00",0.9982441816,0.9771346398,0.9866696576
"01/21/2019, 18:06:00",0.9992102658,0.9634861105,0.9842245238
"01/21/2019, 18:08:00",0.9144658274,0.9953234454,0.9971378405
"01/21/2019, 18:10:00",0.972140517,0.9920646889,0.9845824554
"01/21/2019, 18:12:00",0.9915714815,0.9987628685,0.8790498555
"01/21/2019, 18:14:00",0.9945436028,0.9555154749,0.932662662
"01/21/2019, 18:16:00",0.9664994265,0.9906211611,0.9958892118
"01/21/2019, 18:18:00",0.9872500319,0.9848891849,0.9817991473
"01/21/2019, 18:20:00",0.996510005,0.9966704082,0.9824231105
"01/21/2019, 18:22:00",0.9960984171,0.9960064182,0.9976878361
"01/21/2019, 18:24:00",0.4946412116,0.9986491001,0.9981412392
"01/21/2019, 18:26:00",0.9857231395,0.9935021763,0.9878209251
"01/21/2019, 18:28:00",0.4516709067,0.9977566971,0.9057248309
"01/21/2019, 18:30:00",0.2693322119,0.9889836227,0.997765007
"01/21/2019, 18:32:00",0.984832939,0.9868542456,0.9935509893
"01/21/2019, 18:34:00",0.9835163683,0.9978100188,0.9895343828
"01/21/2019, 18:36:00",0.9844668344,0.9998498991,0.950075858
"01/21/2019, 18:38:00",0.9979940699,0.9961328579,0.9963983196
"01/21/2019, 18:40:00",0.9990832508,0.9953887922,0.9703303679
"01/21/2019, 18:42:00",0.9897577035,0.9274235637,0.9868187292
"01/21/2019, 18:44:00",0.9845107439,0.9978749773,0.9927175212
"01/21/2019, 18:46:00",0.9797056552,0.9708071409,0.9906350137
"01/21/2019, 18:48:00",0.9882764436,0.9961649557,0.9627219509
"01/21/2019, 18:50:00",0.9922541562,0.9707030831,0.9350387058
"01/21/2019, 18:52:00",0.948552538,0.8365179371,0.9966986089
"01/21/2019, 18:54:00",0.9738442893,0.9339330175,0.998491382
"01/21/2019, 18:56:00",0.9892773687,0.9993554138,0.998759525
"01/21/2019, 18:58:00",0.9845320929,0.9974433856,0.9974793085
"01/21/2019, 19:00:00",0.9890522793,0.9953619487,0.977018997
